Date,Level,Slope,Curveature,Decay
2002-04-18 00:00:00,6.166484999511409,-4.732235446772394,1.3167807678777825,2.3292974429915003
2002-04-19 00:00:00,6.033451916148012,-4.429807429683705,-3.632352039397527,0.8542097124683428
2002-04-22 00:00:00,6.0986032669354,-4.6713682847934965,1.3093359123931914,2.2928914418964945
2002-04-23 00:00:00,6.086566685806879,-4.656353499180378,1.210446405573403,2.2248228157206786
2002-04-24 00:00:00,5.958442700343555,-4.379771349976069,-3.4097172491907415,0.9030099181464284
2002-04-25 00:00:00,5.970738132504991,-4.372442611695201,-3.427003195075453,0.9275720530053426
2002-04-26 00:00:00,6.037674172411994,-4.5757510064860805,1.4808853023106383,2.622367586623697
2002-04-29 00:00:00,5.98797956741226,-4.331537885655852,-3.5605326284455168,0.9116407296702049
2002-04-30 00:00:00,5.948725282580232,-4.250641961739418,-3.825157481194924,0.873607189769193
2002-05-01 00:00:00,5.930743366563845,-4.242800950336774,-3.7240276141137567,0.9026348058946427
2002-05-02 00:00:00,5.959302396108697,-4.286168007652905,-3.7250578461408264,0.8819655587617427
2002-05-03 00:00:00,5.89133315373968,-4.397302589196138,2.6112492806619345,3.272604068981254
2002-05-06 00:00:00,5.89500288442982,-4.385476976427122,2.650241566505516,3.272694894293432
2002-05-07 00:00:00,5.8492834958287725,-4.325558937287655,3.151156126945152,3.7545764014379546
2002-05-08 00:00:00,6.039760626322071,-4.356760266056397,-3.8941718432203154,0.8601155026797551
2002-05-09 00:00:00,6.044147739957708,-4.377946681704582,-3.7574481389775856,0.9150927038249119
2002-05-10 00:00:00,6.014086655070488,-4.345313007329399,-3.7985469511051067,0.9474065575323846
2002-05-13 00:00:00,6.0861143922724334,-4.3994500152666145,-3.698629599971822,0.9391438622462109
2002-05-14 00:00:00,6.125843432059248,-4.443159336358877,-3.722569237364122,0.8796995931931051
2002-05-15 00:00:00,6.131485331339572,-4.6238222023297215,2.1924712263617234,2.89178554395714
2002-05-16 00:00:00,6.123117797140803,-4.624799396551768,2.049025208110843,2.973673362885697
2002-05-17 00:00:00,6.199239225836903,-4.713120959495765,1.1794680232145187,2.3364355673283876
2002-05-20 00:00:00,6.1358422425261585,-4.631542131678089,1.5040372971286124,2.6026760213019333
2002-05-21 00:00:00,6.141081965467616,-4.642162411661568,1.4158853371934783,2.6458597993842865
2002-05-22 00:00:00,6.101944758889982,-4.605372849302809,1.5676871131032029,2.813452291600909
2002-05-23 00:00:00,6.148664474794303,-4.653633658975624,1.0545033332053877,2.4915451884430486
2002-05-24 00:00:00,6.146946195263572,-4.664580968780517,1.001140384189123,2.4409751621819478
2002-05-28 00:00:00,6.154968051453171,-4.642771524338608,0.6194579338510295,2.269110373743462
2002-05-29 00:00:00,6.146578407087882,-4.642188794879909,0.6404685562974697,2.3762111593500563
2002-05-30 00:00:00,6.118884997492461,-4.605968395721191,0.8407314377351719,2.5892369270989897
2002-05-31 00:00:00,6.091334000100692,-4.557493039349073,-1.7199773066027944,1.4484671509098723
2002-06-03 00:00:00,6.122810767644412,-4.585635832545997,-1.0969692746881645,1.6979037660667664
2002-06-04 00:00:00,6.15237315701539,-4.622873697717061,0.7937234054935853,2.6913071608884964
2002-06-05 00:00:00,6.1905029517377175,-4.661556348933507,0.7616850999118779,2.634393420497389
2002-06-06 00:00:00,6.173358952324215,-4.651711711555806,0.6730064032061004,2.6499831079519733
2002-06-07 00:00:00,6.20455054463057,-4.686334733513021,1.1109112627589588,2.828247814893373
2002-06-10 00:00:00,6.1374783846639245,-4.606314013533581,1.3100605075809115,2.9364900639773506
2002-06-11 00:00:00,6.041712006678673,-4.437485259415627,-2.687091696189263,1.2898773682764435
2002-06-12 00:00:00,6.022734353504726,-4.431021018457219,-2.6055547521449096,1.3365185110487865
2002-06-13 00:00:00,5.994526393592431,-4.420805571583235,-2.7330437274911272,1.32513082160339
2002-06-14 00:00:00,5.929640610138614,-4.3589413262048025,-2.614129852424177,1.414196331883642
2002-06-17 00:00:00,5.999460309022253,-4.42634725946894,-2.368402469419121,1.483047136356478
2002-06-18 00:00:00,5.978686869723703,-4.396758837304523,-2.7418865556151197,1.3907912120493753
2002-06-19 00:00:00,5.939351880965732,-4.362285126796996,-2.898698368332178,1.4557498012059567
2002-06-20 00:00:00,5.994574180519745,-4.435184927077108,-2.581625492032047,1.458944437987968
2002-06-21 00:00:00,5.917418551419671,-4.349494918980774,-2.780919602378143,1.4075551401697415
2002-06-24 00:00:00,5.984421379925969,-4.428168496373035,-2.561219893886731,1.4365170451942324
2002-06-25 00:00:00,5.995766595972507,-4.385786413407507,-2.9430912514693284,1.3628760637861046
2002-06-26 00:00:00,5.9683347355048815,-4.3743563924851925,-3.1196981013848895,1.4534742086314751
2002-06-27 00:00:00,6.052571575867692,-4.4825885693761744,-2.9575172972403165,1.4486466711195343
2002-06-28 00:00:00,6.068721245425491,-4.517536839082905,-2.8753646104065043,1.4540127771071734
2002-07-01 00:00:00,6.0438967481542445,-4.454626438729162,-3.028205996729234,1.4140105894146082
2002-07-02 00:00:00,6.011877961487051,-4.400855250786902,-3.2419774275250512,1.4459249973579418
2002-07-03 00:00:00,5.984810715916929,-4.368699218355881,-3.4837213146970423,1.3548840760713554
2002-07-05 00:00:00,6.04944657269581,-4.442367719976953,-3.4200683470245026,1.285086398042414
2002-07-08 00:00:00,6.029484544447175,-4.405147071055326,-3.3324547576254355,1.3583514685833478
2002-07-09 00:00:00,5.979505876852909,-4.337785835261544,-3.704353755358099,1.3266286849715303
2002-07-10 00:00:00,5.935829436674997,-4.277035110494836,-3.7613409845273558,1.423461918624807
2002-07-11 00:00:00,5.955687660059837,-4.304036700744029,-3.7709920863304305,1.4323463399639418
2002-07-12 00:00:00,5.957401130775579,-4.312900222578513,-3.6987019927224236,1.4918748131143131
2002-07-15 00:00:00,5.978326464574457,-4.322427602379985,-3.879206914535752,1.439879379544471
2002-07-16 00:00:00,6.033741520236003,-4.372117863251475,-3.8362743963116706,1.3962856202444989
2002-07-17 00:00:00,6.033944988793954,-4.393297785957322,-3.6155611162985473,1.49169380486615
2002-07-18 00:00:00,6.056578890452828,-4.405218088804069,-3.782156890384197,1.549072994911314
2002-07-19 00:00:00,5.998157221640594,-4.338924296280018,-3.9352044561436403,1.52849290185294
2002-07-22 00:00:00,5.978367982519955,-4.317770526944505,-3.876825798527059,1.6470153641349303
2002-07-23 00:00:00,5.983564763589123,-4.2995819862865305,-4.15654306808211,1.642315391146663
2002-07-24 00:00:00,6.062075964563365,-4.423608554094203,-3.8973433501929464,1.73615839734462
2002-07-25 00:00:00,6.061192058960732,-4.389104104540032,-4.275598994116921,1.742566648581192
2002-07-26 00:00:00,6.069797418646273,-4.373782372277594,-4.744558769544439,1.6689701136683486
2002-07-29 00:00:00,6.135726526895812,-4.44585492386251,-4.209275358816686,1.6311806502537887
2002-07-30 00:00:00,6.102289853942081,-4.414669541114262,-4.0961691448612845,1.6015415750020707
2002-07-31 00:00:00,6.018630861835479,-4.2862312087181245,-4.909669488414511,1.5351730874425273
2002-08-01 00:00:00,6.0439667049719406,-4.33530369714974,-5.087858645289531,1.5645137990536213
2002-08-02 00:00:00,5.993009903901708,-4.315038805937777,-5.3732314158716905,1.6215153806563922
2002-08-05 00:00:00,5.987731263916765,-4.27928179364275,-5.537406406203562,1.648388768946314
2002-08-06 00:00:00,5.9882431783203955,-4.2850875541611115,-5.263252919799968,1.5504705207855496
2002-08-07 00:00:00,6.011158141995018,-4.349746072886146,-5.470633732051321,1.6122300790336819
2002-08-08 00:00:00,5.9845284955010145,-4.322805410978228,-5.129808847886429,1.5823914501486245
2002-08-09 00:00:00,5.8853742570523035,-4.24890035806078,-4.766426580508768,1.6808779929247262
2002-08-12 00:00:00,5.835691320343431,-4.160085396129882,-4.583381225014778,1.7485295217135444
2002-08-13 00:00:00,5.771810733831921,-4.107012010563157,-4.831331408805961,1.7344927486659836
2002-08-14 00:00:00,5.615294525886636,-3.9757253115208964,-4.116778719754784,1.7685187587581672
2002-08-15 00:00:00,5.6968917365494605,-4.0938198321877834,-3.8645033027803146,1.7703383152752865
2002-08-16 00:00:00,5.759189647798849,-4.1479328176545796,-3.9826468405963014,1.634578697747579
2002-08-19 00:00:00,5.732537881429344,-4.0822418922173265,-4.019977522325296,1.6436069792704413
2002-08-20 00:00:00,5.676415175488562,-4.015683574462096,-4.4080922720258835,1.6517158080845993
2002-08-21 00:00:00,5.720532269387332,-4.060169396208664,-4.434254286314255,1.6595168545824537
2002-08-22 00:00:00,5.804078129802672,-4.165638042656588,-4.064568146889755,1.7109457297922321
2002-08-23 00:00:00,5.7721933896645305,-4.13202257120357,-4.141174506892937,1.7334463896344783
2002-08-26 00:00:00,5.738066897555277,-4.072331475227973,-4.154277041917637,1.7353871647428663
2002-08-27 00:00:00,1.566835480132876,-0.03347942011395392,12.524588456169992,14.01309183791041
2002-08-28 00:00:00,5.741705065426583,-4.076738225011932,-3.933884491380634,1.7844347767283042
2002-08-29 00:00:00,5.692330218842835,-4.003102131868638,-4.4000457415615095,1.6954635087790728
2002-08-30 00:00:00,5.633115382915797,-3.9402011798127057,-4.371354157480361,1.6745888060451346
2002-09-03 00:00:00,5.560292908103456,-3.888276149347716,-4.455291241005556,1.7778513494027819
2002-09-04 00:00:00,5.536138215980784,-3.877912603344115,-4.384587598247737,1.8034226527051926
2002-09-05 00:00:00,5.553798838587979,-3.9157221462810865,-4.484847462560944,1.8612438565004257
2002-09-06 00:00:00,5.639781775229737,-3.9754404638874634,-4.216445467031237,1.8504282966783445
2002-09-09 00:00:00,5.608974918007917,-3.927895725941254,-4.039451355778315,1.8716438547629468
2002-09-10 00:00:00,5.599660108367846,-3.916889221788577,-4.013915996898817,1.9177287428448306
2002-09-11 00:00:00,5.644784690244424,-3.9737355992269134,-3.760941286891286,1.943204957554449
2002-09-12 00:00:00,5.600154561000328,-3.9301934561881597,-3.85072338920443,1.9936057428107639
2002-09-13 00:00:00,5.542497831829231,-3.871707775167254,-3.987128712601119,1.9788910222823914
2002-09-16 00:00:00,5.526713890931852,-3.8428350628631436,-3.896015177232984,2.02116516836973
2002-09-17 00:00:00,5.547414031924794,-3.865162327900852,-3.8884102168207964,2.093718633383623
2002-09-18 00:00:00,5.543653746187715,-3.8659575432021973,-3.991402980469653,2.051079582387882
2002-09-19 00:00:00,5.5087955765558165,-3.8592535949815563,-4.273139121463938,2.0248528543213165
2002-09-20 00:00:00,5.574729139839335,-3.9330243709285795,-4.2288028226925665,2.106283489847877
2002-09-23 00:00:00,5.541795891959653,-3.9036969656934835,-4.121849370575413,2.250058357110615
2002-09-24 00:00:00,5.493783620653209,-3.838856276458515,-4.190856458664917,2.1875056121884833
2002-09-25 00:00:00,5.576608468470641,-3.932250021905747,-3.955748547760189,2.2369224434875137
2002-09-26 00:00:00,5.572578907136879,-3.9342257788214825,-4.169056271393161,2.1141907891855443
2002-09-27 00:00:00,5.569014796117272,-3.9337415714769235,-4.625127798373901,2.1123246619471567
